id,company_id,rule_type,definition,date_created,last_updated
339,777,regex_and_mcc,"{""pattern"": ""STATE FARM"", ""mcc_code"": 6300}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
340,450,regex_and_mcc,"{""pattern"": ""SIRIUSXM"", ""mcc_code"": 4899}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
341,636,regex_and_mcc,"{""pattern"": ""DOLLAR-GE"", ""mcc_code"": 5310}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
342,402,regex_and_mcc,"{""pattern"": ""SOUTHWES"", ""mcc_code"": 3000}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
343,354,regex_and_mcc,"{""pattern"": ""DOLLARTREE"", ""mcc_code"": 5331}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
344,403,regex_and_mcc,"{""pattern"": ""SPIRIT AI"", ""mcc_code"": 3000}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
345,159,regex_and_mcc,"{""pattern"": ""ATT*BILL PAYMENT"", ""mcc_code"": 4899}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
346,672,regex_and_mcc,"{""pattern"": ""BLIZZARD"", ""mcc_code"": 5734}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
347,82,regex_and_mcc,"{""pattern"": ""VUDU.COM"", ""mcc_code"": 4899}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
348,373,regex_and_mcc,"{""pattern"": ""BUDGET RENT-A-CAR"", ""mcc_code"": 3351}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
349,459,regex_and_mcc,"{""pattern"": ""7 ELEVEN"", ""mcc_code"": 5541}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
350,459,regex_and_mcc,"{""pattern"": ""7 ELEVEN"", ""mcc_code"": 5542}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
351,459,regex_and_mcc,"{""pattern"": ""7 ELEVEN"", ""mcc_code"": 5499}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
352,459,regex_and_mcc,"{""pattern"": ""7 - ELEVEN"", ""mcc_code"": 5542}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
353,159,regex_and_mcc,"{""pattern"": ""AT&T"", ""mcc_code"": 4812}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
354,285,regex_and_mcc,"{""pattern"": ""GOOGLE *MUSIC"", ""mcc_code"": 5735}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
355,285,regex_and_mcc,"{""pattern"": ""GOOGLE *PLAY"", ""mcc_code"": 5942}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
356,285,regex_and_mcc,"{""pattern"": ""GOOGLE *PROJECT FI"", ""mcc_code"": 7399}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
357,375,regex_and_mcc,"{""pattern"": ""PAYLESS"", ""mcc_code"": 3351}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
358,714,regex_and_mcc,"{""pattern"": ""24HOUR FITNESS"", ""mcc_code"": 7997}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
359,736,regex_and_mcc,"{""pattern"": ""5GUYS"", ""mcc_code"": 5814}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
360,283,regex_and_mcc,"{""pattern"": ""76"", ""mcc_code"": 5541}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
361,283,regex_and_mcc,"{""pattern"": ""76"", ""mcc_code"": 5542}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
362,388,regex_and_mcc,"{""pattern"": ""AA INFLIGHT"", ""mcc_code"": 5814}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
363,70,regex_and_mcc,"{""pattern"": ""ZAPPOS"", ""mcc_code"": 5561}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
364,412,regex_and_mcc,"{""pattern"": ""AMERICAN EAGLE"", ""mcc_code"": 5691}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
365,5,regex_and_mcc,"{""pattern"": ""BEN BRIDGE"", ""mcc_code"": 5399}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
366,6,regex_and_mcc,"{""pattern"": ""HELZBERG DIAMOND"", ""mcc_code"": 5944}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
367,338,regex_and_mcc,"{""pattern"": ""CARRABBAS"", ""mcc_code"": 5812}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
368,340,regex_and_mcc,"{""pattern"": ""OUTBACK"", ""mcc_code"": 5812}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
369,518,regex_and_mcc,"{""pattern"": ""WHOLEFDS"", ""mcc_code"": 5411}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
370,640,regex_and_mcc,"{""pattern"": ""BESTBUYCOM"", ""mcc_code"": 5732}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
371,80,regex_and_mcc,"{""pattern"": ""SAMS CLUB"", ""mcc_code"": 5300}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
372,180,regex_and_mcc,"{""pattern"": ""SMITHS"", ""mcc_code"": 5411}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
373,738,regex_and_mcc,"{""pattern"": ""FRONTIER"", ""mcc_code"": 3000}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
374,385,regex_and_mcc,"{""pattern"": ""ALASKA A"", ""mcc_code"": 3000}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
375,405,regex_and_mcc,"{""pattern"": ""VIR AMER"", ""mcc_code"": 3000}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
376,388,regex_and_mcc,"{""pattern"": ""WWW.AA.COM"", ""mcc_code"": 3000}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
377,38,regex_and_mcc,"{""pattern"": ""OLD NAVY"", ""mcc_code"": 5651}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
378,79,regex_and_mcc,"{""pattern"": ""WM SUPERC"", ""mcc_code"": 5411}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
379,79,regex_and_mcc,"{""pattern"": ""WM SUPERC"", ""mcc_code"": 5310}",2017-04-25 01:04:00.114965+00,2017-04-25 01:04:00.114965+00
380,792,regex_and_mcc,"{""pattern"": ""WAWA"", ""mcc_code"": 5541}",2017-04-26 16:04:50.152386+00,2017-04-26 16:04:50.152386+00
381,792,regex_and_mcc,"{""pattern"": ""WAWA"", ""mcc_code"": 5542}",2017-04-26 16:05:03.010368+00,2017-04-26 16:05:03.010368+00
382,792,regex_and_mcc,"{""pattern"": ""WAWA"", ""mcc_code"": 5499}",2017-04-26 16:05:12.449138+00,2017-04-26 16:05:12.449138+00
383,681,regex_and_mcc,"{""pattern"": ""CARL('?)S JR"", ""mcc_code"": 5814}",2017-04-26 16:30:05.418354+00,2017-04-26 16:30:05.418354+00
384,744,regex_and_mcc,"{""pattern"": ""IN-N-OUT BURGER"", ""mcc_code"": 5814}",2017-04-26 17:37:11.649862+00,2017-04-26 17:37:11.649862+00
385,689,regex_and_mcc,"{""pattern"": ""PEET('?)S"", ""mcc_code"": 5814}",2017-04-26 18:19:51.992107+00,2017-04-26 18:19:51.992107+00
386,689,regex_and_mcc,"{""pattern"": ""PEET('?)S"", ""mcc_code"": 5812}",2017-04-26 18:19:55.823048+00,2017-04-26 18:19:55.823048+00
387,759,regex_and_mcc,"{""pattern"": ""PANDA EXPRESS"", ""mcc_code"": 5814}",2017-04-26 19:23:32.608357+00,2017-04-26 19:23:32.608357+00
161788657,602,regex_and_mcc,"{""pattern"": ""STARBUCKS"", ""mcc_code"": 5812}",2019-07-11 21:35:11.606315+00,2019-07-11 21:35:11.606315+00
161788744,161788704,regex_and_mcc,"{""pattern"": ""KINDHUMANS"", ""mcc_code"": 5399}",2021-12-01 22:45:50.224598+00,2021-12-01 22:45:50.224598+00
161788745,161788704,regex_and_mcc,"{""pattern"": ""KINDHUMANS"", ""mcc_code"": 5999}",2021-12-01 22:45:50.224598+00,2021-12-01 22:45:50.224598+00
161788746,161788705,regex_and_mcc,"{""pattern"": ""JUNESHINE"", ""mcc_code"": 5813}",2021-12-01 22:45:50.224598+00,2021-12-01 22:45:50.224598+00
161788747,161788705,regex_and_mcc,"{""pattern"": ""JUNESHINE"", ""mcc_code"": 5499}",2021-12-01 22:45:50.224598+00,2021-12-01 22:45:50.224598+00
161788748,161788705,regex_and_mcc,"{""pattern"": ""JUNESHINE"", ""mcc_code"": 5734}",2021-12-01 22:45:50.224598+00,2021-12-01 22:45:50.224598+00
161788749,161788705,regex_and_mcc,"{""pattern"": ""JUNESHINE"", ""mcc_code"": 5812}",2021-12-01 22:45:50.224598+00,2021-12-01 22:45:50.224598+00
161788750,161788705,regex_and_mcc,"{""pattern"": ""JUNESHINE"", ""mcc_code"": 5411}",2021-12-01 22:45:50.224598+00,2021-12-01 22:45:50.224598+00
161788751,161788706,regex_and_mcc,"{""pattern"": ""WOLVEN APPAREL"", ""mcc_code"": 5691}",2021-12-01 22:45:50.224598+00,2021-12-01 22:45:50.224598+00
161788752,161788706,regex_and_mcc,"{""pattern"": ""WOLVENTHRDS"", ""mcc_code"": 5621}",2021-12-01 22:45:50.224598+00,2021-12-01 22:45:50.224598+00
161788753,161788707,regex_and_mcc,"{""pattern"": ""BOYISH JEANS"", ""mcc_code"": 5734}",2022-02-17 01:37:49.306059+00,2022-02-17 01:37:49.306059+00
161788754,161788707,regex_and_mcc,"{""pattern"": ""BOYISH JEANS"", ""mcc_code"": 5621}",2022-02-17 01:37:49.306059+00,2022-02-17 01:37:49.306059+00
161788755,161788707,regex_and_mcc,"{""pattern"": ""BOYISH JEANS"", ""mcc_code"": 5999}",2022-02-17 01:37:49.306059+00,2022-02-17 01:37:49.306059+00
161788756,161788708,regex_and_mcc,"{""pattern"": ""SUPERZERO"", ""mcc_code"": 7230}",2022-02-17 01:37:49.306059+00,2022-02-17 01:37:49.306059+00
161788757,161788708,regex_and_mcc,"{""pattern"": ""SUPERZERO.COM"", ""mcc_code"": 5977}",2022-02-17 01:37:49.306059+00,2022-02-17 01:37:49.306059+00
161788758,161788709,regex_and_mcc,"{""pattern"": ""ZERO WASTE STORE"", ""mcc_code"": 5691}",2022-02-17 01:37:49.306059+00,2022-02-17 01:37:49.306059+00
161788759,161788710,regex_and_mcc,"{""pattern"": ""BRIGHTLY"", ""mcc_code"": 5399}",2022-02-17 01:37:49.306059+00,2022-02-17 01:37:49.306059+00
161788686,161788678,regex_and_mcc,"{""pattern"": ""ARCADIAPOWER"", ""mcc_code"": 4900}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788687,161788678,regex_and_mcc,"{""pattern"": ""ARCADIAPOWER"", ""mcc_code"": 5734}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788689,161788679,regex_and_mcc,"{""pattern"": ""WAG ONBOARDING"", ""mcc_code"": 5734}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788690,161788680,regex_and_mcc,"{""pattern"": ""KNOWN SUPPLY"", ""mcc_code"": 5691}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788691,161788681,regex_and_mcc,"{""pattern"": ""UNITED BY BLUE"", ""mcc_code"": 5699}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788692,161788681,regex_and_mcc,"{""pattern"": ""UNITED BY BLUE"", ""mcc_code"": 5691}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788693,161788681,regex_and_mcc,"{""pattern"": ""UNITED BLUE"", ""mcc_code"": 5611}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788694,161788682,regex_and_mcc,"{""pattern"": ""THIS BAR SAVES LI"", ""mcc_code"": 5499}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788695,161788683,regex_and_mcc,"{""pattern"": ""PARACHUTE HOME"", ""mcc_code"": 5200}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788696,161788684,regex_and_mcc,"{""pattern"": ""SOAPBOXSOAP"", ""mcc_code"": 5734}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788697,161788685,regex_and_mcc,"{""pattern"": ""BRANDLESS"", ""mcc_code"": 5331}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788698,161788685,regex_and_mcc,"{""pattern"": ""BRANDLESS"", ""mcc_code"": 5499}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788699,161788686,regex_and_mcc,"{""pattern"": ""BLUE APRON ORDER"", ""mcc_code"": 5499}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788700,161788686,regex_and_mcc,"{""pattern"": ""BLUEAPRON.COM"", ""mcc_code"": 5499}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788701,161788687,regex_and_mcc,"{""pattern"": ""FEED PROJECTS"", ""mcc_code"": 5399}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788703,161788688,regex_and_mcc,"{""pattern"": ""TOMSCOM"", ""mcc_code"": 5661}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788704,161788688,regex_and_mcc,"{""pattern"": ""TOMS.COM"", ""mcc_code"": 5661}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788705,161788689,regex_and_mcc,"{""pattern"": ""REFORMATION"", ""mcc_code"": 5621}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788706,161788689,regex_and_mcc,"{""pattern"": ""REFORMATION"", ""mcc_code"": 5691}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788707,791,regex_and_mcc,"{""pattern"": ""WARBY PARKER"", ""mcc_code"": 8043}",2019-08-22 22:58:02.884453+00,2019-08-22 22:58:02.884453+00
161788708,161788690,regex_and_mcc,"{""pattern"": ""CAUSEBOX"", ""mcc_code"": 5199}",2019-08-22 22:58:04.178622+00,2019-08-22 22:58:04.178622+00
161788709,161788690,regex_and_mcc,"{""pattern"": ""CAUSEBOX"", ""mcc_code"": 5947}",2019-08-22 22:58:04.178622+00,2019-08-22 22:58:04.178622+00
161788710,161788690,regex_and_mcc,"{""pattern"": ""CAUSEBOX"", ""mcc_code"": 5999}",2019-08-22 22:58:04.178622+00,2019-08-22 22:58:04.178622+00
161788711,161788691,regex_and_mcc,"{""pattern"": ""\\\\ALOLA\\\\z"", ""mcc_code"": 5977}",2019-08-23 21:49:58.922632+00,2019-08-23 21:49:58.922632+00
161788713,161788688,regex_and_mcc,"{""pattern"": ""\\\\ATOMS "", ""mcc_code"": 5699}",2019-08-27 22:59:50.727112+00,2019-08-27 22:59:50.727112+00
161788712,161788691,regex_and_mcc,"{""pattern"": ""\\\\APAYPAL \\\\*?LOLA\\\\z"", ""mcc_code"": 8999}",2019-08-23 21:49:58.922632+00,2019-08-23 21:49:58.922632+00
161788688,161788679,regex_and_mcc,"{""pattern"": ""WAG! WALKING"", ""mcc_code"": 5995}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788702,161788688,regex_and_mcc,"{""pattern"": ""TOMS -"", ""mcc_code"": 5661}",2019-07-25 21:47:27.1538+00,2019-07-25 21:47:27.1538+00
161788714,161788692,regex_and_mcc,"{""pattern"": ""GIRLFRIEND COLLEC"", ""mcc_code"": 5691}",2019-09-11 21:52:07.126547+00,2019-09-11 21:52:07.126547+00
161788715,161788692,regex_and_mcc,"{""pattern"": ""GIRLFRIENDC"", ""mcc_code"": 5621}",2019-09-11 21:52:07.126547+00,2019-09-11 21:52:07.126547+00
161788716,161788685,regex_and_mcc,"{""pattern"": ""BRANDLESS"", ""mcc_code"": 5999}",2019-09-30 23:47:55.348224+00,2019-09-30 23:47:55.348224+00
161788717,161788693,regex_and_mcc,"{""pattern"": ""GOODWINGS"", ""mcc_code"": 5812}",2020-01-16 17:53:27.325843+00,2020-01-16 17:53:27.325843+00
161788718,161788693,regex_and_mcc,"{""pattern"": ""GOODWINGS"", ""mcc_code"": 5734}",2020-01-16 17:53:27.325843+00,2020-01-16 17:53:27.325843+00
161788720,161788686,regex_and_mcc,"{""pattern"": ""BLUEAPRON"", ""mcc_code"": 5968}",2020-03-26 18:42:59.596755+00,2020-03-26 18:42:59.596755+00
161788721,161788691,regex_and_mcc,"{""pattern"": ""LOLA 8662320970"", ""mcc_code"": 5977}",2020-03-26 18:42:59.596755+00,2020-03-26 18:42:59.596755+00
161788719,161788678,regex_and_mcc,"{""pattern"": ""ARCADIA 8665260083"", ""mcc_code"": 4900}",2020-03-20 17:43:51.027836+00,2020-03-20 17:43:51.027836+00
161788722,161788694,regex_and_mcc,"{""pattern"": ""BURST ORAL CARE"", ""mcc_code"": 5047}",2020-06-17 22:32:58.642159+00,2020-06-17 22:32:58.642159+00
161788723,161788694,regex_and_mcc,"{""pattern"": ""BURST ORAL CARE"", ""mcc_code"": 5499}",2020-06-17 22:32:58.642159+00,2020-06-17 22:32:58.642159+00
161788724,161788694,regex_and_mcc,"{""pattern"": ""BURSTUSAINC"", ""mcc_code"": 8021}",2020-06-17 22:32:58.642159+00,2020-06-17 22:32:58.642159+00
161788725,161788691,regex_and_mcc,"{""pattern"": ""LOLA 8662320970"", ""mcc_code"": 8099}",2020-06-23 17:54:31.767806+00,2020-06-23 17:54:31.767806+00
161788726,161788695,regex_and_mcc,"{""pattern"": ""MIIR"", ""mcc_code"": 5999}",2021-01-19 18:12:45.244408+00,2021-01-19 18:12:45.244408+00
161788727,161788696,regex_and_mcc,"{""pattern"": ""DROPPS"", ""mcc_code"": 5399}",2021-01-19 18:12:45.244408+00,2021-01-19 18:12:45.244408+00
161788728,161788695,regex_and_mcc,"{""pattern"": ""MIIR"", ""mcc_code"": 5691}",2021-01-29 20:28:31.806056+00,2021-01-29 20:28:31.806056+00
161788729,161788697,regex_and_mcc,"{""pattern"": ""IMPERFECT FOODS"", ""mcc_code"": 5499}",2021-02-25 22:47:29.518919+00,2021-02-25 22:47:29.518919+00
161788730,161788698,regex_and_mcc,"{""pattern"": ""CLOUDPAPER"", ""mcc_code"": 7333}",2021-02-25 22:47:29.518919+00,2021-02-25 22:47:29.518919+00
161788731,161788699,regex_and_mcc,"{""pattern"": ""CARIUMA"", ""mcc_code"": 5661}",2021-03-30 16:26:52.325093+00,2021-03-30 16:26:52.325093+00
161788732,161788700,regex_and_mcc,"{""pattern"": ""TONYS CHOCOLONELY"", ""mcc_code"": 5441}",2021-03-30 16:26:52.325093+00,2021-03-30 16:26:52.325093+00
161788733,161788700,regex_and_mcc,"{""pattern"": ""TONY'S CHOCOLONELY"", ""mcc_code"": 5441}",2021-03-30 16:26:52.325093+00,2021-03-30 16:26:52.325093+00
161788734,161788699,regex_and_mcc,"{""pattern"": ""C A R I U M A"", ""mcc_code"": 5691}",2021-04-02 20:14:33.947547+00,2021-04-02 20:14:33.947547+00
161788735,161788701,regex_and_mcc,"{""pattern"": ""FORDAYSINC"", ""mcc_code"": 5611}",2021-07-07 18:19:03.629705+00,2021-07-07 18:19:03.629705+00
161788736,161788701,regex_and_mcc,"{""pattern"": ""FORDAYS[ ]+(HAWTHORNE|8335397349)[ ]+CA"", ""mcc_code"": 5691}",2021-07-07 18:19:03.629705+00,2021-07-07 18:19:03.629705+00
161788737,161788701,regex_and_mcc,"{""pattern"": ""FORDAYS[ ]+8335397349[ ]+CA"", ""mcc_code"": 5691}",2021-07-07 18:19:03.629705+00,2021-07-07 18:19:03.629705+00
161788738,161788701,regex_and_mcc,"{""pattern"": ""WWW.FORDAYS.COM"", ""mcc_code"": 5691}",2021-07-07 18:19:03.629705+00,2021-07-07 18:19:03.629705+00
161788739,161788701,regex_and_mcc,"{""pattern"": ""SP * FOR DAYS"", ""mcc_code"": 5691}",2021-07-07 18:19:03.629705+00,2021-07-07 18:19:03.629705+00
161788740,161788701,regex_and_mcc,"{""pattern"": ""SP * FOR DAYS"", ""mcc_code"": 5699}",2021-07-07 18:19:03.629705+00,2021-07-07 18:19:03.629705+00
161788741,161788702,regex_and_mcc,"{""pattern"": ""SEATOPIA"", ""mcc_code"": 5734}",2021-07-09 00:32:50.552696+00,2021-07-09 00:32:50.552696+00
161788742,161788703,regex_and_mcc,"{""pattern"": ""GORUMPL"", ""mcc_code"": 5712}",2021-08-16 17:55:59.655312+00,2021-08-16 17:55:59.655312+00
161788743,161788703,regex_and_mcc,"{""pattern"": ""RUMPL INC"", ""mcc_code"": 5941}",2021-08-16 17:55:59.655312+00,2021-08-16 17:55:59.655312+00
